anime_id,name,genre,type,episodes,rating,members
954,Soreyuke! Uchuu Senkan Yamamoto Yohko,"Adventure, Comedy, Sci-Fi",OVA,3,6.33,1735
955,Tenchi Muyou! Manatsu no Eve,"Action, Comedy, Sci-Fi, Shounen, Space",Movie,1,7.21,10523
956,Urda,"Action, Historical, Military, Sci-Fi",ONA,5,4.87,2248
957,Shinkon Gattai Godannar!!,"Comedy, Ecchi, Mecha, Romance, Sci-Fi",TV,13,6.83,8688
958,Shinkon Gattai Godannar!! 2nd Season,"Comedy, Ecchi, Mecha, Romance, Sci-Fi",TV,13,7.09,4865
959,Digital Juice,"Comedy, Psychological",OVA,6,5.66,3880
960,Eikyuu Kazoku,"Comedy, Psychological",Movie,1,6.16,5305
961,Youjuu Toshi,"Action, Adventure, Demons, Drama, Horror, Super Power",Movie,1,6.52,13480
962,Senkaiden Houshin Engi,"Adventure, Fantasy, Historical, Magic, Shounen, Supernatural",TV,26,7.28,10449
963,Mermaid Melody Pichi Pichi Pitch Pure,"Adventure, Comedy, Magic, Romance, Shoujo",TV,39,7.18,19311
964,Vandread: Gekitou-hen,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,1,7.02,5170
965,Vandread: Taidou-hen,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,1,6.91,5185
966,One: Kagayaku Kisetsu e - True Stories,Hentai,OVA,3,6.37,1934
967,Handsome Girl,"Romance, Shoujo",OVA,1,5.95,1734
968,Junkers Come Here,"Drama, Slice of Life",Movie,1,7.29,2858
969,Pokemon: Maboroshi no Pokemon Lugia Bakutan,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.46,78876
970,Pokemon: Kesshoutou no Teiou Entei,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.16,73253
971,Pokemon: Celebi Toki wo Koeta Deai,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.05,58359
972,Pokemon: Mizu no Miyako no Mamorigami Latias to Latios,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.32,42389
973,Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,6.93,43444
974,Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys,"Action, Adventure, Comedy, Fantasy, Kids, Sci-Fi",Movie,1,7.1,45203
975,Beet the Vandel Buster Excellion,"Adventure, Fantasy, Shounen, Supernatural",TV,25,6.82,5198
976,Figure 17: Tsubasa &amp; Hikaru,"Sci-Fi, Slice of Life",TV,13,7.34,6860
977,UFO Princess Valkyrie,"Comedy, Ecchi, Magic, Sci-Fi",TV,12,6.9,11794
978,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,"Comedy, Romance, Sci-Fi",TV,12,7.1,6249
979,Windaria,"Action, Drama, Fantasy, Romance, Sci-Fi",Movie,1,6.71,4905
980,Digimon Frontier,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",TV,50,7.25,74929
981,Tenchi Muyou! GXP,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",TV,26,7.25,17943
982,Munto: Toki no Kabe wo Koete,"Action, Fantasy, Magic, Super Power",OVA,1,7.21,7843
983,Betterman,"Action, Adventure, Comedy, Drama, Horror, Mecha, Mystery, Psychological, Sci-Fi, Shounen",TV,26,6.77,8037
984,Mushrambo,"Adventure, Drama, Fantasy, Sci-Fi, Shounen",TV,32,7.12,8722
985,Medarot,"Adventure, Comedy, Sci-Fi, Shounen",TV,52,7.13,30148
986,Giniro no Kami no Agito,"Adventure, Drama, Fantasy, Romance, Sci-Fi",Movie,1,7.28,45084
987,Palme no Ki,"Adventure, Drama, Fantasy, Romance",Movie,1,6.62,3462
988,Hachimitsu to Clover II,"Drama, Josei, Romance",TV,12,8.37,61493
989,Tenchi Muyou! in Love 2: Haruka Naru Omoi,"Drama, Romance, Sci-Fi, Shounen",Movie,1,7.27,10233
990,Kaze no Youjinbou,"Action, Drama, Mystery, Shounen",TV,25,7.27,5646
991,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,"Comedy, Harem, Romance, Sci-Fi, Shounen",OVA,1,7.49,8812
992,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,1,7.39,6870
993,Teito Monogatari,"Historical, Horror, Supernatural",OVA,4,6.06,3393
994,Choujuushin Gravion Zwei,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,12,6.75,5808
995,Legend of Crystania OVA,"Action, Adventure, Fantasy, Magic, Supernatural",OVA,3,6.11,2521
996,Dominion,"Comedy, Mecha, Police, Sci-Fi",OVA,4,7.06,7850
997,New Dominion Tank Police,"Comedy, Mecha, Police, Sci-Fi, Shounen",OVA,6,7.06,5062
998,Crying Freeman,"Action, Drama, Martial Arts, Police, Romance, Seinen",OVA,6,6.67,4747
999,Melty Lancer,"Adventure, Comedy, Sci-Fi, Space",OVA,6,6.14,1035
1000,I: Wish You Were Here,"Action, Drama, Mystery, Sci-Fi",TV,4,6.22,6017
1001,Final Fantasy: Unlimited,"Action, Adventure, Fantasy, Sci-Fi, Shounen",TV,25,6.29,25652
1002,Geobreeders: File-X Chibi Neko Dakkan,"Adventure, Comedy, Shounen, Supernatural",OVA,3,6.49,1636
1003,Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa,"Adventure, Comedy, Sci-Fi, Shounen",OVA,4,6.57,984
1004,Gundress,"Action, Mecha, Sci-Fi",Movie,1,5.69,2005
1005,Maze☆Bakunetsu Jikuu (TV),"Adventure, Comedy, Fantasy, Mecha, Shounen",TV,25,6.8,3690
1006,Maze☆Bakunetsu Jikuu,"Adventure, Comedy, Fantasy, Mecha, Shounen",OVA,2,6.34,1835
1007,Neo Ranga,"Adventure, Horror, Mecha",TV,48,6.57,5332
1008,Mahou Senshi Louie,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,24,7.24,12687
1009,Sakura Taisen: Ouka Kenran,"Adventure, Mecha, Sci-Fi, Shounen",OVA,4,6.72,2890
1010,Sakura Taisen: Gouka Kenran,"Adventure, Mecha, Sci-Fi, Shounen",OVA,6,7.01,2410
1011,Samurai Gun,"Action, Historical, Seinen",TV,12,6.12,5381
1012,Musekinin Kanchou Tylor OVA,"Adventure, Comedy, Drama, Military, Sci-Fi, Space",OVA,10,7.33,5006
1013,Green Legend Ran,"Adventure, Drama, Sci-Fi",OVA,3,6.9,2908
1014,Slayers Special,"Adventure, Comedy, Fantasy, Magic, Shounen, Supernatural",OVA,3,7.47,12820
1015,Slayers Excellent,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen, Supernatural",OVA,3,7.43,13842
1016,Slayers Try,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen",TV,26,7.93,32742
1017,Munto,"Fantasy, Magic, Romance",OVA,1,7.03,12271
1018,Metal Fighter Miku,"Comedy, Sci-Fi, Shounen, Sports",TV,13,6.2,1377
1019,Unkai no Meikyuu Zeguy,"Action, Adventure, Fantasy",OVA,2,5.91,808
1020,Alien 9,"Horror, School, Sci-Fi",OVA,4,6.71,15425
1021,Detonator Orgun,"Action, Mecha, Sci-Fi",OVA,3,6.68,2809
1022,Gakuen Senki Muryou,"Adventure, Mecha, Sci-Fi, Shounen, Space, Supernatural",TV,26,7.24,3108
1023,Hyper Police,"Action, Comedy, Police, Romance, Sci-Fi",TV,25,7.06,4973
1024,Hikyou Tanken Fam &amp; Ihrlie,"Action, Adventure, Comedy, Fantasy, Magic",OVA,4,6.75,4032
1025,Shamanic Princess,"Action, Fantasy, Magic, Romance",OVA,6,6.77,6588
1026,Variable Geo,"Action, Ecchi, Martial Arts, Shounen, Super Power",OVA,3,5.82,1999
1027,Lost Universe,"Adventure, Comedy, Drama, Sci-Fi, Shounen, Space",TV,26,7.1,9293
1028,Battle Athletess Daiundoukai,"Action, Comedy, Ecchi, Sci-Fi, Shounen, Space, Sports",OVA,6,6.66,3115
1029,Battle Athletess Daiundoukai (TV),"Action, Adventure, Comedy, Drama, School, Sci-Fi, Shounen, Sports",TV,26,7.02,4806
1030,DNA² OVA,"Comedy, Drama, Sci-Fi",OVA,3,6.73,8003
1031,Momoiro Sisters,"Comedy, Slice of Life",TV,24,6.3,1366
1032,Eden&#039;s Bowy,"Action, Adventure, Fantasy, Romance, Sci-Fi",TV,26,6.65,4106
1033,Prince of Tennis: A Day on Survival Mountain,"Adventure, Comedy, Shounen, Sports",OVA,1,7.48,11817
1034,Saber Marionette J Again,"Action, Comedy, Harem, Mecha, Romance, Sci-Fi",OVA,6,7.32,7289
1035,Kakurenbo,"Horror, Psychological, Supernatural",Movie,1,7.02,22853
1036,Happy Seven: The TV Manga,"Comedy, Fantasy",TV,13,6.49,3287
1037,Coyote Ragtime Show,"Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,12,6.74,13036
1038,Zero no Tsukaima,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,13,7.62,346828
1039,Masuda Kousuke Gekijou Gag Manga Biyori,"Comedy, Parody",TV,12,7.4,5423
1040,Tsuyokiss,"Comedy, Romance, School, Slice of Life",TV,12,6.73,13680
1041,Nintama Rantarou,"Comedy, Shounen",TV,1,7.18,2255
1042,Gun-dou Musashi,"Adventure, Fantasy, Samurai",TV,26,6.23,3955
1043,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,"Action, Adventure, Fantasy, Magic, Sci-Fi",OVA,1,6.27,10531
1044,Nitaboh,"Historical, Music",Movie,1,7.53,4413
1045,Kujira no Chouyaku,"Drama, Fantasy, Kids",Movie,1,6.8,4670
1046,Aru Tabibito no Nikki,"Adventure, Fantasy",ONA,6,7.33,15565
1047,Ihatov Gensou: Kenji no Haru,"Drama, Historical, Slice of Life",Movie,1,7.4,3607
1048,Wata no Kuni Hoshi,"Drama, Fantasy, Psychological, Romance, Shoujo",Movie,1,7.15,1835
1049,Tatsu no Ko Tarou,"Adventure, Demons, Fantasy, Historical",Movie,1,7.07,1850
1050,Nasu: Andalusia no Natsu,"Action, Seinen, Sports",Movie,1,7.16,4545
1051,NHK ni Youkoso!,"Comedy, Drama, Psychological, Romance",TV,24,8.4,291228
1052,Macross Plus Movie Edition,"Action, Adventure, Mecha, Military, Romance, Sci-Fi, Space",Movie,1,7.82,8405
1053,Oban Star-Racers,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.51,24156
1054,Binbou Shimai Monogatari,"Comedy, Drama, Seinen, Slice of Life",TV,10,6.95,11966
1055,Mobile Suit Gundam Seed C.E.73: Stargazer,"Mecha, Military, Sci-Fi, Space",ONA,3,7.23,15203
1056,Boku wa Konomama Kaeranai,"Drama, Romance, Shounen Ai",OVA,1,5.62,6148
1057,Seikimatsu★Darling,"Comedy, Drama, Romance, Shounen Ai",OVA,1,6.5,4816
1058,Tonagura!,"Comedy, Drama, Ecchi, Romance, School",TV,13,6.87,31856
1059,Chocotto Sister,"Comedy, Drama, Romance",TV,24,6.91,14380
1060,Hoshizora Kiseki,"Romance, Sci-Fi",ONA,1,5.99,7674
1061,Demashita! Powerpuff Girls Z,"Action, Comedy, Magic, School, Sci-Fi, Shoujo, Slice of Life, Super Power",TV,52,6.52,13624
1062,Bokura ga Ita,"Drama, Romance, Shoujo, Slice of Life",TV,26,7.54,125051
1063,Ame to Shoujo to Watashi no Tegami,Shoujo,ONA,1,5.97,6686
1064,Aquarian Age: Sign for Evolution,"Action, Adventure, Fantasy, Music, Romance, Sci-Fi, Shounen, Super Power, Supernatural",TV,13,6.25,9268
1065,3x3 Eyes Seima Densetsu,"Action, Adventure, Demons, Fantasy, Horror, Romance",OVA,3,7.13,8892
1066,Seihou Tenshi Angel Links,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Space",TV,13,6.06,4817
1067,Shuten Douji,"Demons, Historical, Horror, Sci-Fi, Shounen, Space, Supernatural",OVA,4,6.05,1036
1068,Chivas 1-2-3,"Action, Comedy, Ecchi, Fantasy, Supernatural",OVA,2,6.22,2011
1069,Innocent Venus,"Adventure, Drama, Mecha, Military, Sci-Fi",TV,12,6.95,19708
1070,Saber Marionette J to X,"Action, Adventure, Comedy, Harem, Mecha, Sci-Fi",TV,26,7.39,8862
1071,Saber Marionette R,"Action, Comedy, Harem, Mecha, Sci-Fi",OVA,3,6.73,4928
1072,Aozora Shoujo-tai,"Action, Comedy, Military, Romance, Shounen",OVA,7,6.64,3596
1073,Hand Maid Mai,"Comedy, Ecchi, Romance, Sci-Fi",OVA,1,6.21,2621
1074,SF Saiyuuki Starzinger,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,73,7.27,1199
1075,Bishoujo Senshi Sailor Moon SuperS,"Drama, Magic, Romance, Shoujo",TV,39,7.64,55056
1076,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,"Drama, Magic, Shoujo",Movie,1,7.62,24968
1077,Mobile Suit Gundam Seed Destiny Final Plus: The Chosen Future,"Drama, Mecha, Military, Sci-Fi, Space",OVA,1,7.55,16102
1078,Night Head Genesis,"Drama, Horror, Mystery, Psychological, Supernatural",TV,24,6.88,20856
1079,Ankoku Shindenshou Takegami,"Action, Drama, Mecha, Sci-Fi, Supernatural",OVA,3,5.71,912
1080,Shihaisha no Tasogare,"Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural",OVA,1,6.03,4377
1081,Yuugo: Koushounin,"Action, Drama, Military, Mystery, Psychological, Seinen",TV,13,7.24,6108
1082,Project BLUE Chikyuu SOS,"Adventure, Comedy, Sci-Fi, Shounen",TV,6,6.84,1892
1083,Zone of the Enders: Idolo,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",OVA,1,7.02,5564
1084,"Zone of the Enders: Dolores, I","Action, Adventure, Comedy, Mecha, Military, Sci-Fi, Space",TV,26,7.04,6753
1085,Erementar Gerad,"Adventure, Comedy, Fantasy, Magic, Romance, Super Power",TV,26,7.44,63193
1086,Fushigi no Umi no Nadia,"Adventure, Comedy, Historical, Romance, Sci-Fi",TV,39,7.65,24229
1087,Fushigi no Umi no Nadia: Original Movie,"Action, Adventure, Drama, Historical, Mystery, Romance, Sci-Fi",Movie,1,5.58,3644
1088,Saint Seiya: Meiou Hades Meikai-hen,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power",OVA,12,7.97,21240
1089,Saint Seiya,"Adventure, Fantasy, Sci-Fi, Shounen",TV,114,8.03,70559
1090,Saint Seiya: Shinku no Shounen Densetsu,"Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,7.42,8849
1091,Saint Seiya: Jashin Eris,"Adventure, Sci-Fi, Shounen",Movie,1,7.05,10277
1092,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"Adventure, Sci-Fi, Shounen",OVA,13,8.26,23701
1093,Saint Seiya: Kamigami no Atsuki Tatakai,"Adventure, Sci-Fi, Shounen",Movie,1,7.13,8894
1094,Saint Seiya: Tenkai-hen Josou - Overture,"Adventure, Sci-Fi, Shounen",Movie,1,7.42,11705
1095,Saint Seiya: Saishuu Seisen no Senshi-tachi,"Adventure, Sci-Fi, Shounen",Movie,1,7.07,8217
1096,Kyattou Ninden Teyandee,"Action, Comedy, Mecha, Sci-Fi, Shounen, Super Power",TV,54,7.19,7112
1097,Macross II: Lovers Again,"Adventure, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,6.47,6760
1098,Suika,"Drama, Fantasy, Hentai, Romance",OVA,3,6.64,3483
1099,Yoroiden Samurai Troopers,"Adventure, Samurai, Sci-Fi, Shounen",TV,39,7.21,11015
1100,Yoroiden Samurai Troopers Gaiden,"Adventure, Fantasy, Samurai, Shounen",OVA,2,6.86,1638
1101,Yoroiden Samurai Troopers Kikoutei Densetsu,"Adventure, Fantasy, Samurai, Shounen",OVA,4,6.81,1412
1102,Yoroiden Samurai Troopers Message,"Adventure, Fantasy, Samurai, Shounen",OVA,5,6.13,1299
1103,Aquarian Age: Saga II - Don&#039;t Forget Me...,"Action, Drama, Super Power",OVA,1,6.04,2332
1104,Bio Hunter,"Action, Demons, Horror",OVA,1,6.1,5719
1105,Black Magic M-66,"Action, Mecha, Military, Sci-Fi",OVA,1,6.52,5496
1106,Kyoukasho ni Nai!,"Comedy, Ecchi",OVA,2,5.85,2237
1107,Injuu Gakuen La Blue Girl,"Demons, Hentai",OVA,6,6.31,4893
1108,Injuu Gakuen La Blue Girl: Fukkatsu-hen,"Demons, Hentai",OVA,4,6.3,2808
1109,Injuu Gakuen EX,"Demons, Hentai",OVA,4,6.34,1760
1110,Can Can Bunny Extra,"Fantasy, Hentai, Romance",OVA,6,6.39,2029
1111,Ys,"Adventure, Demons, Drama, Fantasy, Magic",OVA,7,6.63,4317
1112,Ys: Tenkuu no Shinden - Adol Christine no Bouken,"Adventure, Demons, Drama, Fantasy, Magic",OVA,4,6.8,2982
1113,Taiyou no Ko Esteban,"Adventure, Historical, Sci-Fi",TV,39,7.74,5424
1114,Mamono Hunter Youko,"Comedy, Fantasy, Horror, Magic, Supernatural",OVA,6,6.41,6385
1115,Gakkou no Kaidan,"Horror, Mystery, Supernatural",TV,19,7.71,42033
1116,Choujuu Densetsu Gestalt,"Adventure, Comedy, Fantasy, Shoujo",OVA,2,6.26,2601
1117,Houma Hunter Lime,"Comedy, Fantasy",OVA,3,6.12,945
1118,Soukihei MD Geist,"Mecha, Military, Sci-Fi",OVA,1,5.42,7802
1119,MD Geist II: Death Force,"Mecha, Military, Sci-Fi",OVA,1,5.14,4344
1120,Odin: Koushi Hansen Starlight,"Action, Adventure, Drama, Sci-Fi",Movie,1,5.26,1408
1121,Mobile Police Patlabor,"Comedy, Mecha, Police, Sci-Fi",OVA,7,7.46,8516
1122,Mobile Police Patlabor: The New Files,"Comedy, Mecha, Police, Sci-Fi",OVA,16,7.61,3952
1123,Mobile Police Patlabor: WXIII,"Mecha, Police, Sci-Fi",Movie,1,6.92,5480
1124,Afro Samurai,"Action, Adventure, Samurai",TV,5,7.41,135708
1125,Urusei Yatsura,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",TV,195,7.78,23020
1126,A-Ko The Versus,"Action, Adventure, Comedy, Romance, Sci-Fi, Super Power",OVA,2,6.49,2457
1127,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,"Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,6.73,2876
1128,Project A-Ko 3: Cinderella Rhapsody,"Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,6.64,2601
1129,Project A-Ko 4: Final,"Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,6.65,2467
1130,Flag,"Mecha, Military",ONA,13,7.33,10531
1131,Omishi Mahou Gekijou: Risky/Safety,"Comedy, Shoujo",TV,24,6.83,2230
1132,Ginga Tetsudou 999 (Movie),"Adventure, Drama, Fantasy, Sci-Fi, Space",Movie,1,7.76,7237
1133,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,"Adventure, Drama, Sci-Fi, Space",Movie,1,7.45,4199
1134,The Animatrix,"Action, Drama, Sci-Fi",OVA,9,7.34,42831
1135,Chikyuu Bouei Kigyou Dai-Guard,"Adventure, Comedy, Mecha, Military, Sci-Fi",TV,26,7.21,4838
1136,Digimon Adventure 02,"Action, Adventure, Comedy, Drama, Fantasy, Kids",TV,50,7.37,120268
1137,DT Eightron,"Action, Sci-Fi, Shounen",TV,26,6.46,931
1138,Idaten Jump,"Game, School, Sports",TV,52,6.78,2724
1139,Eyeshield 21: Maboroshi no Golden Bowl,"Shounen, Sports",Movie,1,6.8,5611
1140,Earthian,"Drama, Shoujo, Shounen Ai",OVA,4,6.27,5394
1141,Hamelin no Violin Hiki,"Adventure, Drama, Fantasy",TV,25,6.78,3654
1142,Aoki Densetsu Shoot!,"Action, Comedy, Drama, Romance, School, Shounen, Sports",TV,58,7.53,6937
1143,One Pound Gospel,"Comedy, Romance, Seinen, Sports",OVA,1,6.72,1724
1144,Rail of the Star: A True Story of Children,"Drama, Historical",Movie,1,7.41,1302
1145,Dragon Pink,"Action, Adventure, Comedy, Fantasy, Hentai, Magic, Supernatural",OVA,3,6.32,3467
1146,Elf no Wakaokusama,"Fantasy, Hentai",OVA,2,6.13,2050
1147,Kyoushoku Soukou Guyver II,"Action, Adventure, Drama, Horror, Sci-Fi",OVA,6,7.2,4876
1148,Dororon Enma-kun,"Comedy, Demons, Fantasy, Horror, Shounen, Supernatural",TV,25,6.38,1898
1149,Shin Megami Tensei: Tokyo Mokushiroku,"Action, Horror, Sci-Fi",OVA,2,5.71,2871
1150,Cool Devices,Hentai,OVA,11,6.41,3966
1151,Yami no Shihosha Judge,"Horror, Seinen, Supernatural",OVA,1,5.46,1488
1152,Violence Jack: Harlem Bomber-hen,"Action, Drama, Horror",OVA,1,5.46,4566
1153,Violence Jack: Jigoku Gai-hen,"Action, Drama, Horror",OVA,1,5.8,3456
1154,Violence Jack: Hell&#039;s Wind-hen,"Action, Drama, Horror",OVA,1,5.68,3182
1155,Eightman After,"Action, Drama, Sci-Fi",OVA,4,6.38,1771
1156,Soujuu Senshi Psychic Wars,"Action, Demons, Seinen, Super Power",OVA,1,3.32,1556
1157,AD Police,"Adventure, Dementia, Mecha, Mystery, Police, Psychological, Sci-Fi, Thriller",OVA,3,6.47,6112
1158,Bubblegum Crisis,"Adventure, Mecha, Sci-Fi, Shounen",OVA,8,7.36,17268
1159,Bubblegum Crash,"Action, Adventure, Mecha, Sci-Fi, Shounen",OVA,3,6.67,4826
1160,A.D. Police (TV),"Action, Mecha, Sci-Fi, Shounen",TV,12,6.16,5547
1161,Parasite Dolls,"Action, Mecha, Police, Sci-Fi",OVA,3,6.69,6156
1162,Angel Cop,"Action, Police, Sci-Fi",OVA,6,6.04,5663
1163,Cyber City Oedo 808,"Action, Adventure, Police, Sci-Fi",OVA,3,7.27,8970
1164,The Urotsuki,"Adventure, Demons, Fantasy, Hentai, Horror",OVA,3,6.01,1480
1165,Hokuto no Ken 2,"Action, Drama, Martial Arts, Super Power",TV,43,7.64,11090
1166,Shin Hokuto no Ken,"Action, Martial Arts, Sci-Fi, Shounen",OVA,3,7.04,6426
1167,Hokuto no Ken Movie,"Adventure, Sci-Fi, Shounen",Movie,1,7.3,9328
1168,Nikutai Ten&#039;i,"Hentai, Yuri",OVA,2,6.47,6551
1169,Makai Tenshi Djibril,Hentai,OVA,4,6.61,5641
1170,Final Fantasy: The Spirits Within,Sci-Fi,Movie,1,6.5,53822
1171,Street Fighter II: The Movie,"Action, Martial Arts, Shounen",Movie,1,7.29,15421
1172,Detective Conan Movie 04: Captured in Her Eyes,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,25461
1173,Detective Conan Movie 05: Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.25,25432
1174,Detective Conan Movie 06: The Phantom of Baker Street,"Adventure, Mystery, Police, Shounen",Movie,1,8.42,28462
1175,Detective Conan Movie 07: Crossroad in the Ancient Capital,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,7.98,21729
1176,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,23130
1177,Detective Conan OVA 06: Follow the Vanished Diamond! Conan &amp; Heiji vs. Kid!,"Comedy, Mystery, Police, Shounen",OVA,1,7.56,8436
1178,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,"Adventure, Comedy, Mystery, Shounen",OVA,1,7.37,10294
1179,Atama Yama,"Comedy, Dementia, Fantasy",Movie,1,6.65,4541
1180,Hi no Tori,"Adventure, Drama, Historical, Sci-Fi, Supernatural",TV,13,7.29,4247
1181,Taiho Shichau zo (1996),"Action, Comedy, Police, Seinen",TV,47,7.59,12156
1182,Kyoushoku Soukou Guyver (2005),"Adventure, Sci-Fi, Shounen",TV,26,7.38,12337
1183,Watashi no Ashinaga Ojisan,"Comedy, Historical, Romance, School, Shoujo, Slice of Life",TV,40,7.87,5600
1184,Ojamajo Doremi Na-i-sho,"Comedy, Fantasy, Magic, Shoujo",OVA,13,7.77,3620
1185,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,"Drama, Sci-Fi, Space",TV,13,6.9,2169
1186,Sengoku Kitan Youtouden Soushuuhen,"Action, Martial Arts, Samurai",Movie,1,6.05,3110
1187,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,"Adventure, Drama, Fantasy",Movie,1,7.91,26746
1188,Blue Gender: The Warrior,"Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space",Movie,1,6.36,7197
1189,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,8.25,5001
1190,Yuuwaku Countdown,"Action, Comedy, Fantasy, Hentai, Horror, Mecha, Romance, Supernatural",OVA,6,5.95,1194
1191,Kyuuketsuhime Miyu,"Action, Demons, Drama, Horror, Vampire",OVA,4,7.13,11019
1192,Kurohime: Shikkoku no Yakata,Hentai,OVA,2,6.05,2377
1193,Blood Royale,Hentai,OVA,2,5.84,3047
1194,Yakin Byoutou,Hentai,OVA,10,6.55,6061
1195,Yakin Byoutou Ni,Hentai,OVA,5,6.38,2741
1196,Yakin Byoutou San,Hentai,OVA,3,6.49,2710
1197,Parade Parade,"Hentai, Music, Yuri",OVA,2,6.17,1539
1198,Future GPX Cyber Formula,"Adventure, Sci-Fi, Shounen, Sports",TV,37,7.54,2707
1199,Future GPX Cyber Formula 11,"Drama, Sci-Fi, Shounen, Sports",OVA,6,7.52,1116
1200,Future GPX Cyber Formula Zero,"Drama, Sci-Fi, Shounen, Sports",OVA,8,7.7,1113
1201,Future GPX Cyber Formula Saga,"Drama, Sci-Fi, Shounen, Sports",OVA,8,7.64,1040
1202,Future GPX Cyber Formula Sin,"Drama, Sci-Fi, Shounen, Sports",OVA,5,7.72,1070
1203,Macross 7,"Action, Adventure, Comedy, Drama, Mecha, Military, Music, Romance, Sci-Fi, Shounen",TV,49,7.23,15420
1204,Macross Dynamite 7,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,4,6.97,7280
1205,Macross 7 Encore,"Action, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",OVA,3,7.07,5616
1206,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,"Action, Adventure, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",Movie,1,7.05,5270
1207,Bible Black: New Testament,Hentai,OVA,6,6.95,14097
1208,Princess Memory,"Fantasy, Hentai, Romance",OVA,2,5.76,789
1209,Tsumamigui,Hentai,OVA,2,6.55,2651
